,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
10,2,-0.8465183051984772,-1.5244422302384777,1.3653546456107197,0.12141742419895221,1.1513443858361285,-1.316880276830111,1.6660523636597657,-6.334848609991866,1.6571575937460161,-1.0763141908151372,0.4428987230532039,0.8272857749102996,2.1736613556043336,0.8561204680387101,0.427810859963223,1.6307629327335555,-0.7954754933051523,-0.42880503719022744,1.788867628999315,1.4175959538256617,-0.9499384818503332,-2.371956323490377,-0.7954754933051523,-2.568066676277571,-2.6003658494794437
11,0,1.2702070244087487,-2.932367659940628,1.4781510314568131,2.5762501675142784,2.123785542721214,0.5297491195594844,-0.2193260532590162,-5.920224902519882,1.300177640971959,-0.896758951748933,0.5130695905618817,0.09726084047612718,0.15971722975530162,-2.351164388865461,-2.451915479755544,-1.7269360774856755,-5.227024859182784,-1.6888555005527288,-4.102003910066604,4.271107021370993,-1.3738669659365805,2.2085455090096575,-5.227024859182784,2.5319949302919595,-0.2318354261148182
12,1,0.6834627809326351,2.749212929317006,0.12623117081754037,2.7112904741866446,-2.657197827225803,1.6866745981129332,0.38614614738096,-2.263842629182657,3.327519771272143,-0.8939960207542824,0.457571865634153,-0.3493846571675491,-0.44200252245194216,-0.44725536070460226,-1.2217470474914987,-2.4915068106839477,6.270187012638377,-0.12539987746627698,-2.7628830152518207,-0.2952603254296876,0.8273441630989601,1.2404601704351053,6.270187012638377,0.21135315805817326,0.6374646417332706
13,0,0.8447548635916728,0.6585783008986289,-0.011273449547132289,0.42445800829212255,2.1956251550258945,0.7758262261204728,-0.024522713323281112,3.4992281216552557,3.564981808987401,-1.8895058797698094,1.6683516020296523,0.2700109642036357,-1.9490648627951948,3.1326287723563806,-1.9669417777642235,0.30519685198279667,2.134278678351016,0.8604764147007743,-1.185735992171197,-1.7743051363116202,-1.8817852809277933,-0.7754748215621742,2.134278678351016,-3.230643083185708,3.216143696334797
14,0,0.2306228044836523,-1.28962151727922,0.5124634107304432,0.322163271161772,-0.03414098877665536,0.8564617356681675,0.07507358053849864,-2.706468582958467,-0.10154653220379103,1.098457624766573,-0.30392144572244906,-1.3120730445653654,0.4120617896642135,-0.135123830794978,-0.7394463861727117,-0.3558154150792415,-3.2593158377534084,0.8087438648846749,-1.6992822509190715,3.8831339859798737,0.012447608896129309,-0.3131657954166499,-3.2593158377534084,-2.6145812486070783,3.242195770165835
15,1,0.2542945101068409,-2.723354772186522,-0.20614561734831996,-1.62722904927672,1.3712813546324987,0.13657682519260567,-0.8815311724577162,-1.7231565914725038,0.46074918747536364,0.9267395366619843,0.7735594551858305,1.9164451499429784,-1.1165092658418505,2.3130488340416715,-0.26405153245757296,3.1059985278584525,-1.205705565092563,-1.2889948123209696,4.937949730055297,0.9073561930984534,1.865300211127295,-2.5475225853303463,-1.205705565092563,0.3560003937687771,2.5193668512514584
16,1,-0.791508912371053,2.4512530368531746,-0.0010345973317408275,0.0752385956044285,-2.5971802144720026,-0.6529584240076667,-0.10424931928936645,-1.1878477617820042,0.13912753799702562,-0.7937419409014583,-0.652879684447931,3.436319954301723,-0.35608386181556595,1.7249580593549414,0.17604846292974843,0.6053132227114716,3.2111081506380805,4.2589220585369185,-2.544555621290359,0.508457239554901,-0.9948815626109974,-0.8608847281343367,3.2111081506380805,4.165842065040821,-0.41148274316158917
17,2,1.0783051839282904,4.31206323330896,0.029386755214619906,-2.396451601344119,0.3564450975547945,1.3382347242238837,-0.137503973338376,0.36044058428501125,1.1085337233513415,-0.7897565029220883,0.68246591429804,0.0796480303932148,-1.0899614851807853,-2.3262664611796993,-1.9710217703108786,-0.5795505996814708,2.006757928621041,-1.4407477706181049,-2.111481074044255,-0.9713299006867612,1.2415622188025606,-5.959037168016278,2.006757928621041,0.247108538648706,-0.6437124957929236
18,2,0.41449407634147317,-1.6634551351628883,0.34147089586400137,-0.15909011047096153,1.0186028031604084,1.2197208698537196,0.4749297875157199,-2.3328244684620065,-6.67771073472567,-0.05712514054081816,-0.6856491266360901,1.533057550247263,-0.9656534995069445,-3.0903867055221586,2.474357619456455,2.08304255257399,-0.13668091018926606,1.765925925413714,6.065070950836737,0.3758274857536136,2.897353501595925,-1.3567328735503867,-0.13668091018926606,-1.4057221155718578,1.5381473505029934
19,0,-1.34664812713325,-0.10919997715622962,-0.5817173656986822,-3.335075317759133,0.7068020909823518,0.9939367130555636,-1.9451875242580754,0.21265923299706782,3.8138590137671438,0.12609850547589369,-0.08026006071091515,2.3703762585123003,-0.06560429218121133,-0.9042887624947261,1.371595244306803,0.14401850094350002,-3.2648773137926677,-3.5586768284259604,-2.5138457558059293,0.03196778625492849,-3.1847638710188684,0.4018233663870462,-3.2648773137926677,2.231615311498312,-0.960876323794207
20,2,-0.7048613470670775,0.5443251785573314,0.17446370202164957,-0.9229747542952392,4.845610491275259,-1.098329328493492,-0.5594198725734842,-3.1451101844100795,0.03526850287914465,0.7593598133571262,0.8379083944494083,-1.1260271940721536,0.9049782873811011,-1.474046126287357,0.6599135615282585,-1.2534045264831075,-4.384156325163751,-5.229280676186784,2.1055953149645696,4.875068549571986,-3.1347803562531134,2.329595372643185,-4.384156325163751,-1.5462126553878157,0.46914423278358464
21,1,-0.8184306329001507,1.1746261454171574,0.761600014419504,3.555265459983922,-4.058644994051063,-0.39904216131027237,-0.7782284297934822,-0.3920198710732731,-0.49177337039651403,-0.4565789303035537,0.5969980213701774,1.2126733813982948,0.9490197732693851,-3.405836201990177,-2.2898944841923234,-2.2464579701458534,-7.145027261217973,4.836660620903123,-2.7313256087989672,-1.7834552727701785,4.047428622351601,-3.0293102905201366,-7.145027261217973,-5.168737911973653,-0.585612758324604
22,2,0.9273264848563545,2.680851171673971,0.7436523749256887,-5.701254313902828,1.9955702486469868,0.16625510475918032,0.4805039002225876,-0.9715357535674681,0.18258515693782842,0.42660818357445185,0.39850450314328967,-1.3366817290857742,-0.9674722598074256,0.016304385376244485,0.1263906077296795,-2.669271668892197,2.240451659194893,2.172202422399925,-2.976617519580533,0.9974674352444758,-1.7789031118602106,-7.34150481094798,2.240451659194893,0.3561629467514217,0.028077953319637278
23,0,2.6389416305583757,0.9684091572548125,0.018399294855656903,-0.9720948162436259,0.8361867658807475,-0.23856276610783697,0.6124740707397377,4.988642650448353,-3.9195176629441186,-0.37773520110260306,0.7917850698656095,1.696515794229595,-0.008160942115298025,-1.1112658108572082,0.4900606293481745,-4.974579885101687,3.1928311352020065,-1.105468728120932,0.6433556054027486,-7.244143217432807,-2.2707966553321532,-3.2492976522967134,3.1928311352020065,0.9710807766005035,5.841785239759704
24,0,-0.9868978829927552,-3.059221401976806,1.3751189483355122,-1.846013027744036,0.6502830645677854,0.3360457757619133,-0.43506936433882726,-1.0149161386362362,3.5455978631285077,-0.9320194562303682,-1.1763910072864425,2.293213355190568,-0.7891332349045098,-0.2509973210339188,2.5771083878938303,4.312809597407211,-4.112338561334482,-0.16312337308113797,1.3990233952175504,0.15793359435901724,-0.0990699081400451,-0.27762080438401726,-4.112338561334482,2.840282685224197,-0.15281284063288422
25,0,-0.587954771373859,3.3157586321051205,0.853408189861737,-1.241350158078823,-1.6498136973583657,1.8969610379728319,1.0719726530402962,4.204400692042145,-1.0314935976961759,-0.5785070054427965,-1.3938966031432427,1.4015542629388276,-0.5184771845034256,-4.049455189557319,-2.974670778725169,-0.847295861192607,0.5542424340159499,-0.16456549586608857,-2.150544792911127,-3.2282432584618808,-2.462671567646114,-4.424155770100906,0.5542424340159499,-3.7313607948439462,1.6401836778171597
26,0,2.565020274531615,2.979457337745187,0.15189699060053377,2.0072271632337073,0.887636276031988,-0.33882302706082124,1.0628743125633229,5.1871379490537395,1.1293304050162716,-0.9590666081773437,-1.2455108948212599,-0.9945637487283038,-0.44736834962567307,1.873256257105667,0.010882100337886641,-1.642595973364529,3.683959707715115,5.686602629434586,-1.9959229667954146,2.439451916367212,2.3122300186592373,0.15326886011902732,3.683959707715115,-2.5218453474947196,1.3557808948968977
27,2,-0.2578879314759902,-0.728028150259857,1.6446794006653442,-2.982647040584422,0.41715401248977024,0.08208331410657461,-0.23901990109245239,-1.0466581769222971,6.789848555749901,-0.9101347958304135,0.7335854053714935,2.8781336192043434,-0.1027523750304353,1.5337142286342798,1.330420640981807,2.402192909490357,2.7662281601795855,-0.7241145142983679,3.081062245763927,-0.28375691066260966,4.424510591809863,3.5370405411950245,2.7662281601795855,1.6484494645839838,1.7401325140532815
28,2,0.050754910299309564,4.400031587306801,-0.3029439100692968,-8.327254099923893,-0.9719773134847213,-0.3107835041846153,-0.04715505339903142,-1.203577453382629,-1.7849870296939292,-0.2943443724221284,-0.8150521370517598,-0.7488436619412413,0.5123805914261744,-1.7301206644592615,1.2823914223266302,-0.8220165135784849,0.0500808243941733,-1.2154855457364881,-1.3445263842945783,3.569668601521948,-0.048413118059413146,-1.1748431753631214,0.0500808243941733,-1.7494341713786925,2.1722002036972214
29,0,0.458096843599915,-1.6477952397698818,0.49521069083695646,0.42308891555147576,-0.8670821790013603,0.1498699450443208,0.08914790818056514,-1.355629383940772,-1.1582041490174104,-0.21661739773893632,1.4448593497262476,-3.192827986864935,2.1102565545650918,3.4870984968212193,-2.2174874209795776,-0.4780287164300744,1.1023188327228195,-2.1720330747539887,-0.26986325703995606,-2.014595726334926,0.23103067538754654,-1.960293665298269,1.1023188327228195,0.9596486037934694,-1.8752715280168872
30,0,-0.5125824082647563,2.2651427925495438,1.3018346479903393,3.4505826597546894,0.2953006405266999,1.0341853147398739,1.6930228107787646,2.8697844405460313,4.128931786067136,0.8665214931480519,-0.16515063304446984,2.487970079636909,1.7895596906149922,1.8066637471707532,-1.5068833831807513,5.372054582419046,-4.782691949219419,-1.4720654566877678,2.0709863008509273,0.8405094456287491,2.262091972150825,-1.1900411166625284,-4.782691949219419,0.5044204081193192,4.410428182920245
31,2,-0.10685270360220095,4.49075461463182,0.053919642387031216,-1.0340867617259266,0.9441727323137427,0.9742300679523703,0.9444614007361333,0.26342174610595637,-2.222180323389049,-0.4495661648947571,-0.18648241628476422,-1.4517368236547432,1.774841839881102,-0.7460421625257924,3.012694574752189,-1.6395188772001368,0.3846966056503115,-2.3120697300145374,-3.2067788571259883,1.2411382455445108,-2.1662547605487585,-1.4800839682306026,0.3846966056503115,2.420426143856053,-2.3061572491910733
32,2,1.4695171901115378,-0.17518581388221696,0.8261235683895378,-0.020184710933309175,0.6155414760007222,-0.8544804568884224,-0.1326080799237298,-0.7764390008972667,-3.2997594190897916,-0.15843970966181267,-0.23961677897790243,-1.3738160633094156,0.5187389033935055,-0.6550754010972177,-0.3848080192485134,3.965336048279427,-3.275109013269025,-1.2045399496141664,-3.3273231474893206,3.3295504974465713,-1.1045934671658695,1.0403473828914063,-3.275109013269025,-1.907881830045992,0.42669595772429836
33,2,0.4871162267828367,-0.023955226379336197,-1.1704242011871953,3.0815544425143493,-0.23338387659471302,0.9603535720122561,1.0672284051807812,-2.7610288655578934,-0.45235655023059684,-0.3638462309249145,1.8201415403479901,-2.7383604383286566,-0.5265815259611969,3.5123725867832305,-1.9092766999110768,3.498008273778778,1.3537618855548954,-1.0478514783140294,2.220825872877148,2.2728858982107543,0.9527738380961955,1.0103733692329975,1.3537618855548954,-0.7611568220334607,2.237282301920424
34,1,0.7788300043717186,0.22437282358271274,-0.7542081054847779,4.111405028334538,2.2062713195696952,1.6883870231430693,-0.3383134713962763,-0.5044982701940489,1.4379888537278593,2.4164248899923546,-0.5012691312175713,-1.2606774271504118,-0.15783469065366088,-6.929670846867118,-0.6167941758320762,-5.039465260540222,-3.7456157245430317,5.549066357802203,-1.4443488537479825,-2.549650898862964,4.244627645969015,-0.6402022284202189,-3.7456157245430317,-2.4766535919496913,-1.6421164818952847
35,1,0.41718116843572806,0.6163826446582107,2.0491905025828783,-1.2262875096975536,-1.2095730925884371,1.1819516475278689,-0.3762352233613534,1.959786755763668,1.0436831789293373,0.7885903406678804,-0.3290496174770495,-0.140103065114321,-0.5040750599928717,-2.901017456000507,-2.9469200739823687,0.4719227577516828,-1.618169057865917,-0.282744470367741,5.504682246655187,0.5731037243241109,2.424929918272316,-3.7575756155052606,-1.618169057865917,-0.054551378316260196,3.2672977385360293
36,1,1.8255290982780359,5.141680687721035,-0.5504679212939481,-0.4739066021644759,-5.286984223724355,-0.5674948137538479,-0.8469434398807988,1.0844272230220877,-3.9453788091030204,-0.09880622041654041,-0.4994330145305492,-3.3327707908170043,2.389163691453084,1.7469523373281137,-1.4309275693693526,-1.8029047504234736,-0.0002188499280545153,1.1991356583289674,-0.8179582304685272,1.1433879509662868,-1.1432717891156807,-0.9703211182724366,-0.0002188499280545153,0.0502459411276375,2.7499503347875502
37,2,2.17921591236862,-0.5726249764883179,0.5563955958509411,-2.301744804101356,3.1571395556877886,0.7533891949488472,0.8250332963877847,0.2047342578077175,-2.5149484187544133,0.9633934440657017,0.7147511015544088,-1.6502057926810902,-2.2296742928718363,-0.5650834220045473,-3.279001674275045,-1.1584778023729347,0.5325500535564106,-4.956415072578424,2.111664657661596,0.44542925630748664,1.7419155529693535,2.6133578903471424,0.5325500535564106,-0.11975507969459606,1.8489244785024321
38,2,1.3293149686729508,2.815077288810588,-1.051102279086223,0.7618668414852067,-0.5736263069595197,-0.9671146738686113,-0.5936210073043068,-1.2395745441754293,-4.928751935456202,-1.0189997168975742,0.873819319868209,3.2800175301887453,-0.43624672467869463,-4.568879310835097,4.733148449681471,4.6771293669872644,0.1248057108565325,2.6272435883705323,1.022155443441169,0.22860190666011207,1.8883950650393877,-2.557009918565097,0.1248057108565325,-0.5732546231929124,0.7211477109917922
39,1,-0.782985933571684,0.07851121088773785,0.4184336826503279,1.9377352885053298,1.1658039086367107,-0.16896125655144814,-0.16496729746828112,0.6009400218252351,0.5588318097506556,0.04181603808465298,0.06778415557634017,-0.26006359735465423,-0.2704295495019494,-4.1576277483378945,-3.8413501409044613,-1.2559185546283542,0.42314395722257014,-0.2667385157500023,5.77106614646307,1.3003344697489185,1.7720842495932199,-0.9133710401496907,0.42314395722257014,-0.5558978128668545,5.077623975238948
40,2,1.5723949174110268,2.033646438457742,-0.5598433515779211,2.5948541793278563,-4.087091260143487,1.4217752940754678,1.4211252003253096,0.38440304344337706,-2.641157150479043,0.2086660361486008,0.6736521946374632,0.4793461243875615,1.6142467936635367,-3.8347708351801897,1.409056428981636,-2.150172575052886,-3.9880103542342016,0.7753899865736551,0.22047434301682148,0.2380029529122373,1.1315556852551245,2.8172619324918977,-3.9880103542342016,2.586406976428758,-0.5289393465793727
41,1,2.5576672751034684,-1.8046564426539282,0.7000782069910054,-1.7206961078823062,3.0982086482982556,0.7131319626425132,0.9077463886940469,-0.8526681610610345,2.148220165754332,1.3673590500369917,-1.9500434987895927,1.7617187799861291,0.12276424257955601,-1.0993495072131445,-1.6516998704772798,1.915350830054361,-2.7534759624568528,-3.683589631574441,6.84206798822847,2.0019182680964307,2.14938609590968,-1.9087476280143472,-2.7534759624568528,-0.17725018543819124,2.3821316941981263
42,1,-0.33883649728231824,0.8260297694837687,0.09904371888612805,1.4611368021140383,6.5472805329031525,-0.9293286715909098,1.082551851597595,2.2525916531629098,0.37644071347097763,-0.9804627412948829,0.10949052171872672,-1.067059884986711,-0.8743534332200861,-3.328928112716463,2.43771821570721,-3.727085499962841,2.171929518219195,0.2181059081542193,0.6756897586943794,0.9912219117959881,2.1789420294101256,2.0564364245422397,2.171929518219195,-1.3952676917905062,-1.7567160514982696
43,2,0.9184213326761418,7.13821738703101,2.490281827422515,-1.9794359020762218,-0.7923502048101073,0.22638296493082244,1.659455596605126,-3.304886677479467,-0.1436060515587901,-0.1032553036372594,-0.13611979643959365,-0.5790268600148133,-0.6808547556005916,-2.3460999597816095,1.162640495988646,-1.2788611320117573,-2.466910990744098,-5.2583660021354754,-2.003050235646884,6.247559062726519,-2.6567635477809883,-2.8252272828777807,-2.466910990744098,-1.0026645289191576,1.1377872014346373
44,2,-0.4877261916587813,-1.23121878440057,0.4499667783445952,-4.047850284421182,0.7735903408854804,-0.7266123770130012,-0.8449220805761959,0.28511630420055234,0.8061739156921736,-2.5425581223210947,-0.3558459723702414,-1.2844519355647117,-0.519272016738778,4.026411590304556,7.576597707222205,1.7133752050313062,-0.35034713059886713,0.013029776459186265,0.7139928102657168,3.494957312800602,-4.260850424462421,0.4751069038153174,-0.35034713059886713,1.8609836263226698,6.260038433381482
45,2,-0.8090124342202981,-1.2672266493198716,-1.2959423770754772,0.12796448039909927,0.32339658891230516,0.3020715501536251,0.7091898845710481,0.12540281638346543,-5.0784288343578075,-0.5099997601873852,-0.5652910052123526,-2.102079861478459,1.2358847385049687,-3.988083315730749,-1.201065409995636,-1.6437131840539618,-3.347957634525364,-3.1926984804586813,-0.932704406548642,3.830944605751251,2.320018830921289,-2.666211206521653,-3.347957634525364,0.3890587977315608,3.4100352247137606
46,2,1.0310829498110399,-1.8823187249774733,1.8085352239156183,-0.3431080583175642,-1.582538687067813,0.6868448887650814,-0.7350302416572179,2.193165854461484,-1.0426600452909196,-1.4145978286941296,-0.4912576684968988,0.8506562210188773,-0.23723080587851006,-4.578959738913547,1.1805852866908302,0.8625855840020756,-3.5875330694976593,0.6449453118884628,1.123608089282179,-0.747621603351632,5.263428589156775,-0.15055430282474544,-3.5875330694976593,2.9119448005109505,2.0586186267701394
47,2,-1.0983654760704955,4.337583770778815,0.9094971811187978,-3.674367288605166,1.7075938329013909,0.19330777961900275,-1.1769849388677787,2.408243033564599,-1.5235798928572915,-0.33661773352226765,-0.17620230727578998,2.549210544710697,0.7948234838706206,-3.479861238470123,0.592721386624013,0.8883946849005582,0.7760356793910637,-0.8797209578993858,-4.23017678211669,-0.05783444495087106,1.1239658079831685,-2.5066329340732545,0.7760356793910637,1.1730314589556228,0.37717619157859195
48,1,1.581023579535068,1.754316787486716,-0.6343796902353496,1.5682110833666338,-0.3022123305389971,0.5902813604059342,-0.4743524218342322,1.8450827422159888,-1.3945758408262945,-0.6973222803658932,0.4385718820967257,-0.6498596472455648,1.5035258257591966,0.5532829538493468,-2.3284796779898094,2.6480058870326584,5.412853957843944,0.8529539595494816,-0.10460038700219418,1.883032578670827,1.1045622527360195,-2.7515326412909245,5.412853957843944,4.859297774217873,-1.985814968138326
49,1,-0.6765078452896537,1.8959185150683169,0.5542761760973177,-1.7395707481817064,-3.523054786361382,0.8736778894911612,2.680850538641384,-0.752764558922916,-3.7968133072968606,0.038250986439423935,0.6556311659551461,3.573967438920685,-0.6301899135358928,-1.6523605152108223,-1.661405251369476,0.3815320687590056,-0.09314205434593745,-1.090398813094743,3.2815409600875682,2.577667371580796,8.609580201354435,-2.986974329624327,-0.09314205434593745,1.8677899446652202,-2.580686362482329
50,1,0.5821391964226459,4.343507104555806,-0.8797114216804856,-4.442762586879624,-6.304497349913864,0.03380268540094265,-1.2349675324719336,0.33488772127060396,-1.7460706780978956,0.028952762393027284,-0.09717757357435991,0.16477851768805532,0.36345972516761993,-5.075414232258203,-2.7014753171511328,2.474363853712713,-2.5957547354981867,0.699178599802979,0.6604183639573561,-0.8655126091991784,0.690304392309189,-2.550062577125854,-2.5957547354981867,2.0019792330014967,1.015619779066636
51,0,2.176329146874964,1.1745089645140587,0.7461993777869292,1.001030312575595,1.0785546035780447,-0.25995265338815043,0.2614838590036511,3.6724770698728726,1.4626017825062794,-2.1948612660597706,0.3839772397071346,-2.19966367781991,-0.8813231335209046,1.0557912087158277,0.5788769875587524,1.5562553453189774,-0.6091819178144123,2.1028603344183017,-0.3209297366841418,-0.1280664705147164,2.3057120370025275,2.0311127516748093,-0.6091819178144123,-0.6129484599271166,2.228814168605612
52,1,-0.43043819560575347,0.050929466840056975,-1.0495190362489724,3.8842427398736903,-3.476444197029649,0.44956108154170626,-0.6572737696218958,-0.8267115955596328,1.6452273671129451,0.7144609041981933,-0.5020767195633341,-2.1977303491604085,0.948307246636373,-3.6422318549404804,-3.344327057489475,-0.96911376815172,-2.5953935728628186,5.729611342577622,-2.0489998022880864,-2.4334781137314074,3.3125825229701373,-1.9356219589428698,-2.5953935728628186,-2.018009835173192,-3.4716887907696266
53,1,-0.8067796982091494,-1.4764567617498514,1.1395134769118178,3.6205990540797512,-1.6048055878191962,-0.19670788637491307,-0.16709551242989476,-0.7057488834834623,-1.3824008671790615,-2.121948509075779,1.7064780777860409,-5.142380840547455,-0.18376750976173553,4.807477890162712,-2.9673255498024647,-0.0932349845616863,-5.789835498599739,-1.8871553970053128,-1.1637583909468816,-4.356763563544303,-0.8046711861204,-0.8103077443198115,-5.789835498599739,0.006715281331303974,2.2990423518540877
54,0,0.4883214069766101,-3.804677065154848,0.3647670716420294,3.1933253062027593,3.8551388790593224,1.4756600459977858,-1.3128402773334615,1.4116943968713316,-0.8168581004481589,-0.6814296280221156,-0.7488618210052931,1.8525865438457432,-1.322238674950059,1.5153815188108295,3.5254811267280863,-6.525286481281949,-3.2638599449491297,-2.431790414539721,0.707475959745505,-3.3543641698783415,2.842335790506482,3.118143992057503,-3.2638599449491297,-0.4546729644676556,1.5551010671164829
55,1,0.03940654631800297,0.3038598467866811,0.15166039520789248,-0.43103830322813674,3.193011654299371,1.0418353597924088,1.1846294362564296,-1.2897645902912238,-0.37110371010480947,0.5706033331468333,0.23209600497954413,3.492651168445634,-0.6685172898555813,0.1663308618514229,0.03287843701613305,1.3833286548418124,1.4000029089501274,-1.0279889611539126,0.818110230777286,4.508632856351878,2.5036564849188183,1.0445485070916858,1.4000029089501274,-0.07713831870284057,-0.48697605699802093
56,1,-2.0238278228474185,-0.11560563728498616,1.074625303178842,-0.044439778962573534,1.8441783094862076,-1.1904718601207327,0.45096308440448474,-2.4455736437402185,1.5220093820680116,0.32322137568337367,-0.47788350840500815,0.6442489388933023,0.6346786177030579,0.961449187652576,1.2013971456080124,4.645424560475126,1.697238195710061,-3.039402934670942,1.2016464496839991,0.3337243896626476,3.103849818140697,-1.2424220362794332,1.697238195710061,0.23269900044207872,2.9113436559698003
57,1,0.4667452100500823,-2.4412812729008557,0.4462274998613279,-1.202705470979406,-0.35580815563567647,0.11167722928583958,0.8764312271610827,-2.4178780351517277,-1.3348189812742979,0.27324400667115334,1.3708051984310619,-1.0698890280421087,0.02936539351827236,-4.290473896180705,-2.0691539066821707,-2.7432968123216295,-0.12229922587643302,0.36903992185282597,-0.3937542474168537,2.4878359127368292,0.1572553072108628,-1.058148242823357,-0.12229922587643302,-2.095044656572601,-3.979795645598911
